InsulationSpecificationIdDataType_Encoding_DefaultBinary,5149,Object
InsulationSpecificationIdDataType_Encoding_DefaultXml,5150,Object
InsulationSpecificationIdDataType_Encoding_DefaultJson,5151,Object
ItemVersionIdDataType_Encoding_DefaultBinary,5152,Object
ItemVersionIdDataType_Encoding_DefaultXml,5153,Object
ItemVersionIdDataType_Encoding_DefaultJson,5154,Object
OccurrenceOrUsageIdDataType_Encoding_DefaultBinary,5155,Object
OccurrenceOrUsageIdDataType_Encoding_DefaultXml,5156,Object
OccurrenceOrUsageIdDataType_Encoding_DefaultJson,5157,Object
PartOccurrenceIdDataType_Encoding_DefaultBinary,5158,Object
PartOccurrenceIdDataType_Encoding_DefaultXml,5159,Object
PartOccurrenceIdDataType_Encoding_DefaultJson,5160,Object
PartOrUsageRelatedSpecificationIdDataType_Encoding_DefaultBinary,5161,Object
PartOrUsageRelatedSpecificationIdDataType_Encoding_DefaultXml,5162,Object
PartOrUsageRelatedSpecificationIdDataType_Encoding_DefaultJson,5163,Object
PartVersionIdDataType_Encoding_DefaultBinary,5164,Object
PartVersionIdDataType_Encoding_DefaultXml,5165,Object
PartVersionIdDataType_Encoding_DefaultJson,5166,Object
PluggableTerminalRoleIdDataType_Encoding_DefaultBinary,5167,Object
PluggableTerminalRoleIdDataType_Encoding_DefaultXml,5168,Object
PluggableTerminalRoleIdDataType_Encoding_DefaultJson,5169,Object
PluggableTerminalSpecificationIdDataType_Encoding_DefaultBinary,5170,Object
PluggableTerminalSpecificationIdDataType_Encoding_DefaultXml,5171,Object
PluggableTerminalSpecificationIdDataType_Encoding_DefaultJson,5172,Object
ResourceVersionIdDataType_Encoding_DefaultBinary,5173,Object
ResourceVersionIdDataType_Encoding_DefaultXml,5174,Object
ResourceVersionIdDataType_Encoding_DefaultJson,5175,Object
RoleIdDataType_Encoding_DefaultBinary,5176,Object
RoleIdDataType_Encoding_DefaultXml,5177,Object
RoleIdDataType_Encoding_DefaultJson,5178,Object
RoutableElementIdDataType_Encoding_DefaultBinary,5179,Object
RoutableElementIdDataType_Encoding_DefaultXml,5180,Object
RoutableElementIdDataType_Encoding_DefaultJson,5181,Object
SpecificationIdDataType_Encoding_DefaultBinary,5182,Object
SpecificationIdDataType_Encoding_DefaultXml,5183,Object
SpecificationIdDataType_Encoding_DefaultJson,5184,Object
TerminalRoleIdDataType_Encoding_DefaultBinary,5185,Object
TerminalRoleIdDataType_Encoding_DefaultXml,5186,Object
TerminalRoleIdDataType_Encoding_DefaultJson,5187,Object
TerminalSpecificationIdDataType_Encoding_DefaultBinary,5188,Object
TerminalSpecificationIdDataType_Encoding_DefaultXml,5189,Object
TerminalSpecificationIdDataType_Encoding_DefaultJson,5190,Object
WireElementIdDataType_Encoding_DefaultBinary,5191,Object
WireElementIdDataType_Encoding_DefaultXml,5192,Object
WireElementIdDataType_Encoding_DefaultJson,5193,Object
WireElementReferenceIdDataType_Encoding_DefaultBinary,5194,Object
WireElementReferenceIdDataType_Encoding_DefaultXml,5195,Object
WireElementReferenceIdDataType_Encoding_DefaultJson,5196,Object
WireElementSpecificationIdDataType_Encoding_DefaultBinary,5197,Object
WireElementSpecificationIdDataType_Encoding_DefaultXml,5198,Object
WireElementSpecificationIdDataType_Encoding_DefaultJson,5199,Object
WireEndIdDataType_Encoding_DefaultBinary,5200,Object
